"","primitive","classical","secretory","basal"
"RECK",-0.134118082574986,-0.130695184246225,0.374401693913048,-0.03534757665969
"RECQL",-0.0416383308970594,-0.0246958595259303,-0.00302247756368758,0.099925729643818
"RECQL4",0.362644504501193,0.0899490240899339,-0.264450643525244,-0.182798067145714
"RECQL5",0.0414566789076345,0.00497461901477192,-0.0247161510627512,-0.0469293898163772
"REEP1",0.0763871094806583,0.121653205532495,-0.0116534415776146,-0.104210965523056
"REEP2",0.0089886396094565,-0.0202246355598764,-0.0506147807117503,0.0148175354942011
"REEP4",-0.183160669379357,0.203577203727878,-0.326653132838716,0.241315784962193
"REEP5",-0.313623170379569,-0.0828594207366189,0.305537800992548,-0.00755875007457618
"REG1A",-0.0420769383813519,0.07229377933592,-0.0217404753317982,-0.0098603542424668
"REG1B",-0.0310863072854251,0.0313527176108585,0.0426766268770098,0.0264867256411314
"REG3A",0.0258365623747603,-0.00955062647249594,-0.00766251799175532,-0.0307974519030663
"REL",-0.583001245853419,0.0668459742624591,0.00851454385958816,0.191652213811953
"RELA",-0.0145316291856672,-0.0192336370042783,-0.0518891015296694,0.0686618780539065
"REM1",-0.0058318596722203,0.00898753723305282,0.0559759359727288,-0.0640744113329121
"REN",0.0302040144134864,0.00667664673071611,-0.0110801445156054,-0.0281899274045969
"RENBP",-0.0274103530804577,-0.0795900416836352,0.327593574452423,-0.15395040426059
"REPS2",0.269174017798958,-0.0247084033942069,0.104876251198262,-0.0972263898305357
"RER1",-0.0819683159257672,-0.144144751687135,0.0416189340605315,0.186016254276547
"RERE",0.160291077836294,-0.106665184192376,0.0587193329925588,-0.00156579624199016
"REST",-0.067149718760797,0.0345713670297979,0.00783923829264855,-0.0182301691957397
"RET",0.0709482477555838,0.00255599047559707,0.0248027431930463,-0.0682969554568862
"RETN",-0.142705677906814,-0.0494063400412843,0.167135493097278,0.0318055736615746
"RETSAT",-0.171523893589519,-0.00364552131029201,-0.0158548318520086,0.217647271599429
"REV1",0.0554964519996619,0.128848165413455,-0.141065645489558,-0.0361909125818947
"REV3L",0.155357523838868,-0.0372096163496645,0.132224486186771,-0.156886539252595
"REXO2",-0.128429819665272,-0.0312271169845291,-0.006756850624495,0.0993638917412103
"REXO4",0.0722147109329339,0.146333936987088,-0.151678556135601,-0.119870890904514
"RFC1",0.073129447084804,0.00106650772899552,-0.0118551300400949,-0.0202320080049405
"RFC3",0.475845380358167,0.0392700814010486,-0.183970228703437,-0.090111903249607
"RFC5",0.257604874786045,0.194787159979937,-0.580789165489955,-0.143994896537277
"RFK",0.061104252374426,-0.0779127567160791,0.157153388290375,-0.104442768948109
"RFNG",0.0999207718049537,-0.0288639773325575,-0.0078631292266388,-0.0120006392667237
"RFPL2",0.0367713655471746,0.0200390737127496,-0.0332851941585497,-0.0579594651488371
"RFPL3",-0.0379061816365167,0.0079630777050139,0.0420460710736425,-0.0772302587014873
"RFTN1",-0.309594458087109,-0.380344777504944,0.718997072384519,0.0686064889780296
"RFWD3",0.267657722144717,0.199629530040302,-0.265152118348129,-0.0832440759781361
"RFX2",-0.192668639058545,0.0659086997181424,0.0200624372996343,-0.0115030704570471
"RFX3",0.0268111631199655,0.0014189000748095,0.00861789233045349,-0.0412501527456436
"RFX5",0.0388053102855708,-0.0274490690064499,0.108633386478941,-0.202011817836276
"RFXAP",0.16713572286088,0.0427411974552628,-0.0561998885861346,-0.14643492422458
"RGL1",-0.214667734157394,-0.106958694470956,0.564174184280357,-0.259613104291476
"RGL2",0.142256617840263,-0.164477895929272,0.0737065032706514,-0.0144439267420374
"RGN",-0.104705772674599,-0.175653052517455,0.587478794413962,0.0110390866368189
"RGPD5",0.129133902041115,-0.00550545585715015,0.0322429518636103,-0.0329802349427672
"RGR",0.0185324109185107,-0.0116585758829241,0.0589604782178512,-0.0327461591252474
"RGS1",-1.31953841437769,-0.00351279315681374,0.808571471579415,-0.200407991018989
"RGS10",-0.37150940291688,-0.173449108184206,0.429873688258581,0.0120436837363218
"RGS11",0.0189150649167362,0.0137292853382451,-0.005667266669663,-0.0586671002662362
"RGS12",-0.0718209898362463,0.00447030694196715,-0.0397303736233362,0.0864457425453847
"RGS13",-0.131371573394796,-0.0244102675558179,0.330892754916296,0.0438618553129627
"RGS14",-0.0406317757850927,-0.018990108729595,0.0500053719010533,-0.0117615779823203
"RGS16",-0.133204102539278,-0.186050928429515,0.31577373842996,0.0857463931935801
"RGS17",0.0112076429557732,-0.089567741027839,0.0822911822338277,-0.00347153571918019
"RGS19",-0.0577061061094579,-0.110725059838465,0.299111675029643,-0.0105926240358125
"RGS2",-0.154430132545918,-0.363435872336544,0.466514905491407,0.121624149566235
"RGS20",-0.258155440514762,0.100934398079394,-0.120517829776592,0.177398129743421
"RGS3",-0.0349729842162633,-0.130384200365202,0.404095309964773,0.149829668273215
"RGS4",0.00694628192524438,-0.0991481342264617,0.0911694434577558,0.018628806122801
"RGS6",-0.0634438961215931,0.109310681192669,-0.00719535102926859,-0.0497008087083535
"RHAG",0.000250046674211357,-0.00309146277609851,0.0509260533169504,-0.0266603122540225
"RHBDD3",0.00421086820794425,0.169375736481355,-0.249518600357946,0.0170773428703638
"RHBDF1",-0.130015279106127,-0.0417809871219541,0.0238602492434934,0.143968350767065
"RHBDF2",-0.414689808202207,-0.0564751491096267,0.147694131072793,0.195645976423352
"RHBDL1",0.00512987497327644,0.0280199098148152,-0.031081159957948,0.0112574080769159
"RHBG",0.0332340024739361,-0.0317711462491628,0.0545681016225398,-0.0682232668154747
"RHCG",-0.708547587335682,0.974577022254085,-0.785476941078528,2.72327631658996
"RHEB",0.11229179387317,0.176140709820519,-0.159920231641105,-0.0602308435555408
"RHO",-0.0210045092284997,-0.00664201170192985,0.0575782530578635,-0.0471310999934467
"RHOA",-0.0451824088758468,-0.128680304248718,0.299532441922449,0.0700940576128872
"RHOB",-0.117304584237942,-0.0362475898032826,0.227034000492895,-0.0223090866710195
"RHOBTB1",0.446319922330711,-0.278945915217782,0.203660261213994,0.0304933262093085
"RHOBTB2",-0.0983331470996504,-0.260062314559839,0.509666369622168,0.0515679509372304
"RHOBTB3",0.219628786623348,-0.307217078959758,0.405549037964516,0.00511630585365719
"RHOC",-0.213313318870855,-0.12818089041881,0.117204487468622,0.24754783241208
"RHOD",-0.176259558563495,-0.033301059271742,-0.184272291917825,0.421002147516273
"RHOF",-0.169820017945599,-0.0896763000248046,0.332735499591013,-0.124602116601655
"RHOT2",0.0769207894915076,-0.0608734774629212,0.0269183407625227,-0.0238190936123385
"RIBC2",0.500012447267268,-0.0794197515685467,0.011316626023639,-0.0402131484901216
"RIC3",0.0202214383112562,-0.0123673201473835,0.0374568470645386,-0.0417282354512492
"RIC8B",0.134480993662559,0.000430742153789021,-0.00255963771728607,-0.0791366099113873
"RICH2",0.0915902586760816,-0.0834572533886363,0.396872316883103,-0.24152547589641
"RICS",-0.0260403477501679,0.107482984276676,-0.291838579683706,0.222317649657598
"RIMS1",-0.00136680821353712,0.00347651412263861,-0.0100305686924475,0.0301708698164283
"RIN1",-0.207079085355737,-0.0214230118287611,-0.00365237663815779,0.154552062876721
"RIN2",-0.513722707782187,0.0156431766178886,0.0235215887002997,0.312415966714972
"RIN3",-0.0709406331669507,-0.148241166426119,0.469599667917944,-0.0791996368354994
"RING1",0.164746652901717,-0.00834197455071173,-0.0131480189500399,0.00718497131221758
"RINT1",0.0549020138872114,0.106951692889383,-0.0990471899008743,0.0539117604073784
"RIOK2",0.0546261096307119,-0.065401827568607,0.00563588355019487,-0.0399965370926574
"RIPK1",-0.126896833765925,-0.064832250548297,0.114818363113981,0.0251818881404839
"RIPK2",0.0506551065212193,-0.14509657616341,0.216843073451434,0.00717827095063714
"RIPK4",-0.199949044333517,0.0669799833079479,-0.550990901071604,0.488032399863761
"RIPK5",0.0607694758330142,0.029077142764504,-0.0325012651559456,0.009373329815489
"RIT1",-0.199543763073514,0.909646191131892,-0.482195125762613,-0.0292626819209856
"RIT2",-0.0197014952153121,-0.0110269984032087,0.0300021621912994,-0.0352864637111557
"RLBP1",-0.0365574721164144,0.0382147475494026,-0.0148291579097388,0.0073242279815986
"RLF",0.226888031658749,-0.0516288154926722,-0.031501984211482,0.0366084530955506
"RLN1",0.127731726554836,0.0144604603705019,0.0514998146286555,-0.0447127159762003
"RLN2",0.220003487787733,0.00862205858170029,0.069244445747267,-0.185976912845946
"RMI1",0.263258026312237,0.285518450425778,-0.423714389959923,-0.213821702428007
"RMND1",0.285257836479129,0.0322571174591279,-0.11758095707947,-0.0339370006067979
"RMND5A",0.14898375374666,0.241191420096501,-0.381147848877584,-0.142995647831742
"RMND5B",0.0874975336935382,-0.0269042193524326,0.0239984333500601,-0.0295556516007158
"RNASE1",-0.412289211945235,-0.290482046710569,1.0854816658336,-0.058891139404654
"RNASE2",-0.151758452622969,-0.0838831297081351,0.242927227099211,0.0458461972835273
"RNASE3",-0.00706141650343113,-0.085481862305742,0.146148367098211,-0.035688057494355
"RNASE6",-0.361843459971049,-0.175494252601696,0.863369430365097,-0.0894803743822456
"RNASEH1",0.105968460209943,0.0904425189618672,-0.234850974029417,0.0579141630259425
"RNASEH2A",0.238186081890648,0.100199489776754,-0.376364416956176,-0.164729335320489
"RNASEH2B",0.161005083619513,-0.0232282279913114,0.0731046193389797,-0.0987621730641207
"RNASEL",-0.292553744348663,0.0080685144541397,0.0152827023845836,0.117620524824511
"RNASEN",0.365054566773644,-0.0280284056686782,-0.171548258069625,0.1005638716227
"RNASET2",-0.0486874296390325,-0.12126161126787,0.347324535200395,-0.0884471915581302
"RND1",-0.177438838673095,-0.0771214004585322,0.415887556406992,0.0468509169315689
"RND2",0.168074873014084,0.125418851879425,-0.0942710953730964,-0.128201195857208
"RND3",-0.39371939589149,0.0118819100406765,-0.306670878881664,0.407732513507752
"RNF10",0.00572495836144538,-0.0992613464462986,0.130316603098045,0.0240238642810105
"RNF103",0.0701000808038773,0.0778417585421244,-0.0247474062424691,-0.0324728414993554
"RNF11",-0.118382206931091,-0.0677958801575626,-0.0165603395846246,0.372812022108605
"RNF111",-0.0539268500630914,-0.0191234955968955,0.0954447034068233,-0.017717406392574
"RNF113A",-0.0839431322174056,0.0648160159758423,0.0378357643246758,-0.152619122484034
"RNF121",0.110037584729379,0.00624838828180975,-0.0183489502229172,-0.0514647392599377
"RNF122",-0.146445090644239,-0.0067718248402846,0.0947845044881614,0.0065815638131928
"RNF123",0.118335387243143,-0.0661865053552235,0.0659794332482579,-0.0244630455945607
"RNF126",-0.0396844200279074,0.119204379322251,-0.275497075987139,0.0315320966099766
"RNF128",-0.411925314915317,0.147497601978587,0.0457487740123006,0.429251831759222
"RNF13",-0.45627789645674,0.221775977663315,-0.184305602157083,-0.0691280607221685
"RNF130",-0.085338672528629,-0.120865360870278,0.342154665162507,-0.130068382079139
"RNF138",0.339783905119407,0.0276016141003239,-0.119069908229617,-0.142770253648893
"RNF14",0.0630707859578878,-0.0136775346002551,0.0593332453853375,0.0234989135264405
"RNF141",-0.433107956423704,-0.0411210571229055,-0.0649632185323265,0.38507351544278
"RNF144A",0.291319677840816,-0.0787092114720665,-0.0518174189520113,0.0730064958386576
"RNF146",0.0667278313761907,-0.178201911256406,0.180903255655196,0.0561710161063087
"RNF167",-0.110369565721704,0.0734852119728597,-0.0317562831703988,-0.0320977377343034
"RNF17",-0.0204254370885523,-0.008045219373811,-0.0566174376323837,-0.00582674622738399
"RNF185",-0.18265464947073,0.00235241704994834,-0.149824071759383,0.130497250967125
"RNF186",0.0328977634219155,-0.00734606348028066,0.00778096530157746,-0.060130218885001
"RNF19B",-0.551525553837105,-0.051029531177285,0.0901371294623073,0.398943399540998
"RNF2",0.186258364279298,-0.0142109703749806,-0.168340318725229,0.0250851354596074
"RNF208",-0.0156857342003947,0.0223132512510925,0.00208412315961004,-0.0899893661654172
"RNF216",-0.069205131175844,0.0783881054381113,-0.0734913654597995,-0.075954701895953
"RNF24",0.113021947677478,0.0121282658650423,-0.103875550063254,0.00638707441397945
"RNF25",0.0204071275787355,-0.0128687779819687,0.00131962149231358,-0.0469937590630292
"RNF31",0.0170072123779037,0.0169295466727253,-0.0034222085652251,-0.102948184087135
"RNF32",0.00441610543700877,0.0251353477488386,-0.0253853706764486,-0.0334538913924713
"RNF34",0.193540514555079,0.000407291311419943,-0.00513251780457447,-0.0595851281896165
"RNF38",0.0113760423073752,0.0898072310154927,0.0563712809577755,-0.12814574738133
"RNF39",-0.0811404148120266,-0.0548774179437841,-0.00820437216868442,0.130142566991924
"RNF40",0.0944737261568192,-0.00149171689174477,-0.0904056452394892,0.035952419304557
"RNF44",0.118625609710896,-0.00931910945774472,0.0635237874471581,-0.143451934567678
"RNF6",-0.031773012387326,0.0729169115222762,-0.0509305092895332,0.00608285247928461
"RNF7",-0.166709539242156,0.338891295285746,-0.549680744485186,0.0576046223621789
"RNF8",0.0499260489009114,0.0966676753285793,-0.143026495310374,-0.0321329099810513
"RNGTT",0.058535893241449,-0.0289631733979459,0.00610566020366132,0.0264699377488298
"RNH1",-0.139401699192004,0.0182406862785838,0.00784216512132385,-0.0123506897169483
"RNMT",0.124222778069556,0.104230183437607,-0.110428201070781,-0.0133636068477943
"RNMTL1",0.164563583153691,-0.00187480481337737,0.0625563697250366,-0.188606255326925
"RNPEP",-0.0562760348104543,0.064504808492006,-0.123124060362594,0.145348871491704
"RNPEPL1",-0.193703492799052,-0.0248379175033331,0.151709997780719,0.00238083045530724
"RNPS1",0.208736328498424,0.104240216903496,-0.210289790382787,-0.031162605230922
"ROBO1",0.487839052567553,-0.367547467162498,0.0148931956573018,0.479132367596088
"ROBO3",-0.0748575855682153,-0.111952036324151,0.136932638211851,-0.041018800339857
"ROBO4",-0.120447875094671,-0.0678558769471461,0.359944947845015,0.00621745400035878
"ROCK1",0.0118725336710983,-0.0835674686371417,0.130035574598786,-0.0217471675357594
"ROCK2",-0.018040720592673,0.0444165747773304,-0.00431137800738224,-0.0480156707174689
"ROD1",-0.321159854062908,0.123850018172327,-0.136446241097784,0.213383035194905
"ROGDI",-0.0813756293925097,0.0321419565855952,-0.105801291419171,0.193977101973742
"ROM1",0.00116077045256426,0.00508451766237439,-0.00313254657815976,-0.0257305824785405
"ROR2",0.0252081422188383,-0.00780493778895619,-0.00486654339356107,-0.00443381091830254
"RORB",-0.0309509831593021,0.00533631693351755,0.0277438229483409,-0.00208166023429466
"RORC",-0.0427343942958882,-0.102645062027317,0.269549335862257,-0.097158310958654
"ROS1",-0.227942015727634,-0.0944487453173619,0.386688839923261,0.189039190138467
"RP11-35N6.1",-0.160856391655061,0.381773032126345,-0.204678666712408,-0.12213196628053
"RP2",-0.0427135964738775,-0.0266069820066749,0.0864811402299739,-0.0210972260336839
"RP5-1077B9.4",0.0865645339123542,-0.0652990319608528,0.0875557984453101,-0.0287746914753659
"RP6-213H19.1",0.261739049553416,0.239820572138383,-0.462055649562627,-0.233851410501701
"RPA1",0.255168434493284,0.290836342050158,-0.288190218026318,-0.0939495475050895
"RPA2",0.128954925079707,-0.162977424948618,0.112574602272257,0.0917291634302737
"RPA3",0.0721648706792822,0.0606239278304117,-0.246076182419846,-0.0525219187404897
"RPAP1",0.0339644503479866,0.0597474550033017,-0.135287222081036,0.0149419295246001
"RPAP2",0.121602852668298,-0.0831775623282383,-0.0319732493634211,0.00844542279752758
"RPAP3",0.126477602726095,0.0717203960070332,-0.252951824739852,0.0726947830206586
"RPE",0.168770785439522,0.0184535422952381,-0.109822492298458,0.084343600767734
"RPE65",0.0096084735227487,0.0255475469225782,0.00127146558220015,0.00102606889486778
"RPGR",0.0404529386275069,0.00138143907222607,0.0529303884441595,-0.100466992269703
"RPGRIP1",-0.033008585610784,0.000391683238633256,0.0934432874362732,-0.0103653092843227
"RPGRIP1L",0.207003431580748,-0.0386103602223373,-0.0534992597918901,0.040159372957636
"RPH3A",0.00125794196507423,0.00926931934838415,-0.00427914701494099,-0.030322921218279
"RPIA",0.428088935000508,0.110807313334682,-0.0562263517976709,-0.283752069632998
"RPL10",-0.0157209282812041,0.00987833979892552,0.0234623120866373,-0.0445366110792049
"RPL10A",0.0605408856733445,0.0146463775575873,-0.0278308575082056,-0.079052255418369
"RPL10L",0.00382197800305323,-0.0161962818364247,0.00981363493947063,0.0029940967149639
"RPL12",0.00585460449252162,0.045526388686616,-0.0151580721770541,-0.0464024139268824
"RPL13",0.0540806320113114,-0.0330225082622086,0.074309145608781,-0.0661611725062468
"RPL15",-0.0693692101645209,-0.0420933953260668,0.0774512013774043,-0.0546929145124377
"RPL18",0.097570448850684,0.0541171390317417,-0.121729939033082,-0.0249043074928219
"RPL18A",0.115330705227976,0.128278802595807,-0.115367797480963,-0.0365105415486662
"RPL19",0.0964042259601694,0.110778845892914,-0.066138870810666,-0.109773356661571
"RPL21",-0.018600216878088,0.00150163534988818,0.081271417019519,-0.0793787826651651
"RPL22",0.146457934801545,-0.0718054073599188,-0.00761191454757393,0.0430973892871886
"RPL23",-0.0385846775227934,0.079993296568287,-0.0289654486834596,-0.123305417241492
"RPL24",0.0780577531982769,0.0836828979927455,-0.11488088474592,-0.0965655215107883
"RPL29",0.100559135772968,0.017338473623752,-0.0326624121263426,-0.0912724461405525
"RPL3",0.0817051427551125,0.0143313828306422,-0.00726660220970166,0.0069533902853105
"RPL30",0.10175013170367,0.0282176970717232,-0.0606580161238859,0.00862938280413594
"RPL31",0.123559795874166,0.053442061470895,-0.0540915486263905,-0.0778933512007095
"RPL32",0.0435451777381788,-0.00138027127860085,0.0354047693117252,-0.0287128269683484
"RPL34",0.0714588946978436,-0.012890608486066,0.0827719691094293,-0.150844149046459
"RPL35",0.0262797139232041,0.114677249157765,-0.145470403845873,-0.0886728390390043
"RPL36",0.00801887144002154,0.105713058835498,-0.138019168469846,-0.0926015003792244
"RPL36AL",-0.108246523891604,-0.0720827002164848,0.0200709090848009,0.0564523060767379
"RPL37",0.092494275769309,0.015174316719538,-0.112359951768735,0.045641613113705
"RPL37A",0.104803327069793,-0.00302638535581498,-0.0257567559583434,-0.0255702987837165
"RPL38",0.114181203997052,0.101939271962842,-0.135099083849931,-0.133136500098848
"RPL39",0.0954131807394832,0.0434506189935253,-0.0404214832822336,-0.0674010663044643
"RPL4",0.0243183583867532,0.11596900430482,-0.128767748747202,-0.0614032361558605
"RPL41",0.0148262321092952,0.01081427583782,-0.0356812061141758,0.0214998753615087
"RPL5",0.106733893899944,-0.0267047189637033,-0.0313264242373822,-0.0388222329506296
"RPL6",-0.000753682648179654,0.0983624205604632,-0.118655935897205,-0.0484402866565854
"RPL7A",-0.0446689552400893,0.124533093348769,-0.0486809305978126,-0.134619435124124
"RPL8",0.129507288311064,-0.0116752980903841,-0.094126115460432,0.174310594655815
"RPL9",-0.0184991809580399,0.0132908896609302,0.0153583322877729,-0.0417594124701806
"RPLP2",0.0982135180974968,-0.0450194849199337,0.0499943495613221,-0.0782239766122201
"RPN1",0.0560003866052659,-0.0708672677299504,-0.051815241206688,0.229387796989827
"RPN2",0.0641719265123614,-0.0674906599120984,-0.0302569131743216,0.0447449533420985
"RPP14",0.0332097203668281,0.0413433091125329,-0.0342824116249154,-0.0557869210373995
"RPP21",0.290544026147903,0.0865577282248526,-0.261862032882202,-0.0995003588587358
"RPP25",0.0863005932134552,0.151959454387839,-0.189912828972892,0.0444732848015175
"RPP30",0.120201219540209,0.0427097013730265,-0.0229998030209064,-0.0178286318163106
"RPP38",0.152320133205841,0.0215277173837822,-0.13363924587069,0.120700735885717
"RPP40",0.391437516046371,0.154841232922478,-0.479625577719449,-0.163937431773069
"RPRM",0.17845258994577,0.164731308099239,-0.203604213406602,-0.127844480555416
"RPS11",0.125047307643133,-0.0144846498400448,-0.0364381824797897,-0.0143208372750103
"RPS12",0.0221872341050544,-0.0366566990119257,-0.0148976982234057,-0.0029273540179335
"RPS13",0.109772022293863,-0.0140786882909785,-0.0250544420386362,-0.0691479104059207
"RPS15",0.0340478921627374,0.0851594341478343,-0.119961518860678,-0.106863026108667
"RPS15A",0.00940864600860492,0.0687903779036785,-0.034646152956106,-0.0568320440163648
"RPS16",0.0817102656812634,0.0383656706225684,-0.109509309405056,-0.108416009241886
"RPS17",0.108207865518832,0.174976769732191,-0.145760894686754,-0.0813727727195963
"RPS19",0.0582692826659281,0.0666835576407751,-0.248917660737641,-0.120501787848074
"RPS2",0.128624693115307,0.0115126626792632,-0.0627267810330281,0.0728302170778193
"RPS20",0.0588217499947477,-0.0482479657816964,-0.0252615487544629,0.0430752249191202
"RPS21",0.242232887772757,0.0177859060771608,-0.150946926768795,-0.00631610434788532
"RPS23",0.00812687343486793,-0.0181498467139767,0.107452452235639,-0.103494218866359
"RPS24",0.109860830219373,0.00147739421387616,0.0131015040563305,-0.0573483442277385
"RPS25",-0.0832885671376434,-0.0114065272951034,0.0509621477704124,-0.0346397779039176
"RPS27",-0.0625059417787399,0.043978731979001,0.00481146852041681,-0.0610692636517158
"RPS27A",-0.0148613215897435,0.0738197347184992,-0.0502935061519834,-0.0180150605821614
"RPS27L",-0.0653801017098217,-0.168865518699592,0.40261864119703,0.0178059652378055
"RPS28",0.0257132155395561,0.0371159751645003,-0.0470978562225168,-0.0636568701382074
"RPS29",-0.095543800071801,-0.00882821729460968,-0.029311869556536,0.0977390728106426
"RPS3",0.113945359393159,0.0269493261320699,-0.036610132921858,-0.0920328845864691
"RPS3A",0.0329901534421295,-0.0186613622032952,0.0205036285958844,-0.0595583348568183
"RPS4X",0.089350206281774,0.0442193689600887,-0.0341174041675645,-0.107719178735669
"RPS4Y1",-0.877150692967127,-0.310602174977583,0.372669121214685,0.388147673318709
"RPS5",0.251647848767601,0.0146581311239802,-0.138552188233105,-0.00310938736563005
"RPS6",0.0176813802328027,0.0532160181243402,-0.00313646362809572,-0.165342358134619
"RPS6KA1",-0.0195378709226113,-0.171576192170755,0.331876841937044,0.125954563050872
"RPS6KA4",-0.163348319791368,-0.0525801140528204,0.0585502486957998,0.108798691026577
"RPS6KA5",0.10135946544195,0.0704079475362307,-0.0474613059704199,0.00103093274107038
"RPS6KA6",0.00349692893382614,0.0620865182749503,-0.0307166443711858,-0.0717081012975196
"RPS6KB1",0.0849996442643479,0.0991426799147082,-0.155254806705908,0.0644586681723117
"RPS6KB2",-0.0409690396536028,-0.0207118704933005,0.0273641027815173,0.0289509958579738
"RPS6KC1",0.11766816122515,0.312947688370125,-0.419268925095705,-0.260507477500539
"RPS8",0.0230255586021646,0.000826440541587203,-0.0410155824497003,0.0368519957716828
"RPUSD2",0.175629196915046,0.147955073261049,-0.239328235233812,-0.108940442491479
"RQCD1",0.0365903568494019,0.015036354648309,-0.0549278537786015,-0.0099185960278066
"RRAD",-1.00108117997015,-0.126426951447242,0.925695970778893,-0.229842370308018
"RRAGA",0.0301017500142547,-0.0214006251631362,0.0626452528082981,-0.109963640592857
"RRAGC",-0.175265448743169,-0.0622833901312822,0.00839121622402539,0.287197501404117
"RRAGD",-0.134446099786375,0.0773100421169722,-0.0322132293559763,-0.161526299059643
"RRAS",-0.262644397483463,-0.406007575658697,0.469030487010227,0.278942855489485
"RRAS2",0.0313368408342952,0.0340206856535797,-0.185804738505926,0.300004355303147
"RRBP1",-0.0265622668289952,-0.142256336430728,0.138762509676542,0.116144186338056
"RREB1",-0.072050942041245,0.00670145763737687,-0.00499413687618377,0.0347076147893306
"RRM2",0.211547551480484,0.155917716544203,-0.435034000710115,0.132725387551833
"RRN3",0.0564621839471714,0.0420203484936541,-0.0719398105986593,-0.0280999975800842
"RRP1",0.0264131956521549,0.0353396819290388,-0.092980666830254,-0.0521794226857839
"RRP12",0.0658036528528945,-0.0103559614534658,-0.0319663616603982,-0.0242890696153886
"RRP9",-0.0333520888546608,0.0556395187833432,-0.0836962572072463,-0.0248006206942064
"RRS1",0.0355676826596897,0.19496066058644,-0.250148688533058,0.000360541743008536
"RSAD1",0.212092117037385,-0.0561796281765736,0.0893278533962488,-0.111304509289288
"RSAD2",-0.414613020324265,-0.203932061435036,0.347577364879108,0.154020776113067
"RSBN1",0.227513843725607,-0.227052252183296,0.100916701558986,-0.0494569684991859
"RSF1",0.123673419914723,-0.0425894592063849,0.0310262452161711,0.0132394277901804
"RSHL1",-0.0969579525175126,0.0267560014769957,0.0141299894486121,-0.0128294329240298
"RSRC2",0.0145540216271152,6.59672884647244e-05,-0.0315694158958895,-0.0156510563466474
"RSU1",0.0804850626939878,-0.241351362114402,0.246959235657755,0.0918573167304695
"RTCD1",-0.0561797572120699,-0.0592930725899699,0.0071468481385486,0.137673102466028
"RTDR1",-0.0501539846564226,0.0514437071182188,-0.0757714496433422,-0.0016991849156768
"RTF1",-0.0242614562054188,0.122365199412748,-0.122909201515902,-0.0639076362728169
"RTN1",-0.100460288201131,-0.121695542604106,0.442274948212305,-0.120917025904911
"RTN2",0.0211881841681019,-0.151606124592969,0.171243272632115,0.0938803146851623
"RTP4",-0.546931102239155,0.0278216669726588,-0.110095795243374,0.13478573130464
"RUFY1",0.0201292902277176,-0.15348587233901,0.24770138165348,-0.0197316351221301
"RUFY3",0.0541999294355742,-0.0603851353864613,0.0430929510636907,-0.0610635471611093
"RUNDC3A",-0.0257346956269851,0.0264112528210552,0.000271508196534931,-0.0363431565678387
"RUNDC3B",0.146212653139851,-0.0471762443481785,0.0316250702836212,0.0321905945338095
"RUNX1",-0.134701342103381,-0.00430911203610584,0.0123425885983768,0.0817507774919002
"RUNX1T1",-0.0692769217425068,-0.0875901267566311,0.241588505672494,0.0163031090608279
"RUNX2",0.0317360246173224,-0.0287763235129203,0.0367360212856928,0.0546397377920104
"RUNX3",-0.428433619039043,-0.0664826714192992,0.117456934617595,0.0303792443585306
"RUSC1",0.00639869268331839,0.109242658158014,-0.224617525240047,0.0719427562061998
"RUSC2",-0.00866615365543044,-0.00292019549808786,0.0452032679632186,-0.115087188992552
"RUVBL1",0.282107274256374,0.260040970353746,-0.326482338340626,-0.088596651941416
"RUVBL2",0.364190168791839,0.0784626327145914,-0.195569385465829,0.01419104598647
"RWDD1",-0.0114819937247445,0.0384918205862198,-0.0412481138363307,0.0298796752382434
"RWDD2B",0.109424521562725,-0.0255160369065666,-0.05462263529677,0.0322704311427459
"RXFP3",0.0360739975023046,-0.00536589065366555,0.0244888105752836,-0.0427212782786773
"RXRA",-0.351905917694222,0.0884194881635468,-0.108952612122945,0.0310797092081516
"RXRB",0.111964038145128,-0.0322395509091468,-0.00219654917613211,-0.0187732093238857
"RXRG",0.0457680311275851,-0.0413781844706101,0.0280372058155443,-0.0257955431107133
"RY1",0.0818819555723049,0.0970927605249465,-0.0846198434556333,-0.0151307362328804
"RYR1",-0.306213840183742,0.345461669812395,-0.483318011495508,0.0316380420321323
"RYR2",-0.107942595106961,0.00968829485035455,0.110900347078591,-0.0942695772489779
"S100A1",0.106753885586132,-0.0101628658501152,0.0504735350885057,-0.0914488590202881
"S100A10",-0.647492445001373,0.0231222874232482,0.0107033946411099,0.157067348241203
"S100A11",-0.526987531826517,0.166191188538692,-0.446008418598562,0.192945140753696
"S100A12",-0.561069169955175,-0.116293926537114,0.10213329183388,1.38473246679999
"S100A13",-0.0133253701303877,-0.156362097234825,0.22862340384758,0.0469907364650095
"S100A14",-0.908424700111027,-0.311066218003942,-0.249310164086178,1.1604024328444
"S100A2",-3.35897859038049,0.166276515291663,-2.11535632921932,1.27488512892848
"S100A3",-0.240554161451624,-0.067180501410939,0.00586988647655134,0.454394160561045
"S100A5",-0.206803461378237,-0.00156305437818601,0.0591008943433684,0.0322009079419749
"S100A7",-1.34732225942129,0.133150873560385,-0.858026973132839,2.99496389508759
"S100A8",-2.63959222813794,-0.502024547607528,-0.719860863123187,2.24299872484736
"S100A9",-1.54899660212981,-0.151352724526112,-0.0605980010709073,2.44373912926587
